Date,Corn_IVol,Corn_TotalVol,Soybean_IVol,Soybean_TotalVol,Wheat_IVol,Wheat_TotalVol,Cotton_IVol,Cotton_TotalVol,Coffee_IVol,Coffee_TotalVol,Oats_IVol,Oats_TotalVol,Sugar_IVol,Sugar_TotalVol,Soybean_Oil_IVol,Soybean_Oil_TotalVol,Lumber_IVol,Lumber_TotalVol
2019-10-10,0.014133161175122604,0.0175221747712985,0.007929030524398943,0.011008714481229571,0.013815009076529047,0.017716993235314758,0.014256246016273788,0.015227854291267686,0.018728715188513767,0.01975426312238365,0.01610419060297221,0.016959595981390442,0.013752685938024799,0.014591542259446401,0.009453231072332122,0.010779248144900368,0.023385020284070444,0.02440193035264436
2019-10-11,0.014255801549287125,0.01795648714535316,0.007954092239986131,0.011047706795509461,0.013814024869153094,0.017900042943190822,0.014500969554335174,0.015612913447564368,0.0186757512908674,0.01965228263767276,0.016103680625045278,0.016991542483958743,0.013763057108091855,0.014587086540163212,0.009472281115746233,0.010792547947079512,0.02330208124791503,0.024364733623054618
2019-10-14,0.01425247584540598,0.017943874782585467,0.007964856049503373,0.011055256250796373,0.013827312253724966,0.017897485231982018,0.01468451145421379,0.01574297379408369,0.018709314245854144,0.019678846761831143,0.016312149150469593,0.017185248152195128,0.013690347280560839,0.014547029562232331,0.009449317349924298,0.01075943719496828,0.02328414393185987,0.02441164245844917
2019-10-15,0.014308941541484667,0.017975806701453108,0.008005953591375266,0.011073628898937843,0.01379513692138896,0.0178749986632604,0.014801646047270299,0.015850098051615146,0.018703096555564014,0.01967285411837091,0.016198318231485435,0.017073414415438373,0.013624964408864126,0.014480081711212426,0.009493169609019768,0.010808650454967731,0.023400308552620326,0.024442322483528563
2019-10-16,0.014317538019610604,0.01797587585967953,0.00804125970849089,0.011084856316953563,0.013800819067935434,0.017899818170544875,0.014900876355139448,0.015918858684088346,0.018728453023780765,0.019684960884176345,0.016260443419720785,0.01714478256658839,0.013729741152081816,0.014579290175993393,0.00949384445854088,0.010808437484099468,0.023483279371951323,0.02448725129204084
2019-10-17,0.014316557411478506,0.017980555839571276,0.00804186461391081,0.01106850885045325,0.013789060373918954,0.018008680896820055,0.014917071535330808,0.01592329132278738,0.01841632834747602,0.019303765925595066,0.01630166523198416,0.017182629911513418,0.013725682642944551,0.014563458812056269,0.009499304385173683,0.010804344116247285,0.02358379940755149,0.02456529475575191
2019-10-18,0.014409000915562818,0.018002100305157916,0.008014515916033367,0.011070738254645269,0.013789069704651605,0.01802616048174583,0.01490438206188681,0.015864148356190145,0.018587690129160252,0.019478052606169596,0.016282339387822305,0.017091187822574787,0.01374222964608647,0.014554347664938858,0.009481329029852305,0.010804297735232705,0.023524063037670576,0.024507092079085396
2019-10-21,0.014389812577890976,0.018020368340202604,0.00799272934140268,0.011066085405272538,0.01380128664809075,0.01806399063159589,0.014812885403707805,0.01578204183418876,0.01855917548708057,0.019463825127144837,0.016337982547417126,0.017172343103901665,0.013727043074209024,0.014538737999451278,0.009488672677535065,0.010799233574248994,0.023597292976989294,0.024639321781380237
2019-10-22,0.014385193351990889,0.0179948444750479,0.007974188070880876,0.011011866427123249,0.013685237083733356,0.017848369957715923,0.014650016276163188,0.015682220171965293,0.018675170318195527,0.019571358986212217,0.016355195858697383,0.017274353519239442,0.013724930237036262,0.01451487421427541,0.009529842535979334,0.010844693789049847,0.023326457483065714,0.02441329980831004
2019-10-23,0.014382937277423076,0.017993651142297153,0.007950903513637069,0.010971936979944525,0.013655012387931188,0.017849680397212866,0.014652203339928045,0.01568720442076426,0.018425428981820483,0.019276351829977945,0.01626149876083616,0.017208858666663513,0.01369299899756345,0.014471236777801193,0.009574127130537135,0.010842582665547941,0.023336264916631495,0.024421141092954974
2019-10-24,0.014383433074805893,0.01799572524047432,0.007950366562174427,0.010971527672749908,0.013667133231872214,0.01786166665894665,0.014618132894417183,0.015669340967680835,0.018166716596871156,0.019070423653602026,0.016178447313229906,0.01712487274566201,0.013484274869164675,0.014214487316117545,0.00977626384015518,0.01100664331095239,0.023314191060406192,0.02439857193795399
2019-10-25,0.014380084247514961,0.017971625478609234,0.008016566157159094,0.01093390260461478,0.013595126284662353,0.01785563333114051,0.0146085935111529,0.015663923357474286,0.01833294334125051,0.0192523700349391,0.016156837853979186,0.017119518942302486,0.013447569834130067,0.014172722149285381,0.009710647416204102,0.010870342119316872,0.023128432422576863,0.024252997126897945
2019-10-28,0.014369866873297034,0.017944476499499668,0.0080270829088191,0.010913026017124839,0.013605157768589542,0.017834325067671308,0.014604655481979487,0.015641557442919483,0.01834564729985508,0.01923757375880031,0.016157309618133962,0.01719129485653792,0.013545203827839159,0.014239498766395044,0.00972581661554434,0.010874051422086244,0.022884830698554404,0.02400373775220585
2019-10-29,0.014389595030259106,0.01793917158046803,0.008027326814024764,0.010893028312541589,0.013605258322299552,0.017821871221739862,0.014521336443477213,0.015534864321924871,0.018346699805416686,0.019217171543477303,0.01620905991383162,0.017230074557103917,0.013482619599561816,0.014200911040864673,0.009655686352718915,0.010861720020047117,0.02256877749765959,0.023738529970506926
2019-10-30,0.01435113483717649,0.01790985496331327,0.007970553138222095,0.010887803671102585,0.013645452847114782,0.017826515427524753,0.014573297661711221,0.01560244464157674,0.018341009387781812,0.0192009867808278,0.01624184029738035,0.017211218468586434,0.013487728831960887,0.014209998332607028,0.009642919171638259,0.010860000424299526,0.022516423840643607,0.02369928444266619
2019-10-31,0.01429500649248372,0.01790086251166614,0.007986893144997387,0.01088680236037298,0.01361899950798115,0.017774889067366715,0.014636986924484051,0.01567942484715604,0.01845818426831931,0.01929300311537434,0.01623024626820126,0.017198812428027076,0.013243188030038955,0.013957236056232529,0.009521664477187457,0.010808225990611925,0.02238837151125089,0.023585204864016655
2019-11-01,0.014294429652807694,0.017889962548299203,0.00796778001277954,0.010898027680904645,0.013568473715819183,0.017771968473037823,0.014646169146638998,0.015680077765982074,0.018481971704116622,0.01935528112855683,0.015769608437295725,0.016889502046346032,0.013150935536542016,0.013864850075237668,0.009475811165505681,0.010799925886751171,0.02243926282138562,0.023650409903696136
2019-11-04,0.014207909104372312,0.017844170826703625,0.007971891358331021,0.01089820729079587,0.013465711366795871,0.017720351051966177,0.014665898101954804,0.01569333559705459,0.018419910984665153,0.019270507661027895,0.015909848833552464,0.01704361278343006,0.01314432341191744,0.013859055893809414,0.009738862116978938,0.011026394868306717,0.022398758630044622,0.02361183924159888
2019-11-05,0.014204280602608801,0.017841284960657885,0.007911277225673648,0.010864376404706421,0.013378501372874036,0.017675470645908343,0.01461171461966261,0.015636861905771505,0.01847884988341101,0.019343542500097653,0.015422813041503428,0.016593282505008744,0.013162303673976168,0.013928990951439285,0.009796194807894813,0.01105099104239552,0.022408791655456232,0.023647787228097877
2019-11-06,0.014200959230617939,0.017855075441639424,0.007937785658035849,0.010885969593011548,0.013363475779238179,0.017626702777310665,0.01461136076063071,0.01563236722422368,0.018514777729891983,0.019387832815975753,0.015542127070620297,0.016678943851112946,0.013084491707306073,0.013873681223278542,0.009798054080117427,0.011043575321120176,0.022536788719771467,0.023748855299667252
2019-11-07,0.014202746844517661,0.017804284703776097,0.007993040545775869,0.010832221482966111,0.013337722129114044,0.017645087483773515,0.01451560848148161,0.015471423418926825,0.018523925026190494,0.019392674798065633,0.015499549305561813,0.01655148637127795,0.01314473967581007,0.013893542199156119,0.009865457484473443,0.011058686217638716,0.02255386985774354,0.02375558779242456
2019-11-08,0.014202013429392625,0.01780211839800342,0.008034368185435846,0.010848540149163923,0.013344374840384955,0.017648442427124628,0.014519042448560624,0.015478197386029385,0.018455484507402982,0.01925189089791124,0.01549299293173548,0.01655215710952749,0.013147420067310508,0.013941799519406063,0.009865630882906658,0.011057461910119045,0.022515108330026224,0.023693215316652777
2019-11-13,0.01420316276987909,0.017803506543033382,0.008034412983261702,0.010842040805542363,0.013401920633309219,0.017710026578678047,0.014508052191790036,0.015459665488218276,0.018523376869669626,0.019330283244458436,0.015503115367215037,0.016567236097286865,0.013051282951283154,0.013861662870615467,0.009988260296333875,0.01115688820840631,0.022502947978529045,0.02368034169241323
2019-11-14,0.014049792332770025,0.017589425435718266,0.00799349355466991,0.010715071298125536,0.01338851256779859,0.017593543449751226,0.014367847078545038,0.015248485680227821,0.018354592276076467,0.019215587305499302,0.01544690761124392,0.016557251430286284,0.01297765945807197,0.013834399622670248,0.009985082716301991,0.01109549117030392,0.022418926269131927,0.023602748497303518
2019-11-15,0.014052990218390118,0.017619109786121592,0.007999238692975216,0.010704973477591374,0.013394768156127593,0.01758704967239259,0.01423089223943835,0.015104520939004829,0.01844938839226884,0.01929475200666622,0.01537669693671236,0.016507597587583623,0.012978236000126233,0.0138386149206856,0.010013932935764688,0.01114324535560121,0.02243719853633839,0.023611652840352233
2019-11-18,0.013962855157768878,0.0175997490075495,0.008030905100988535,0.010707635603937456,0.013158269778785266,0.01743010520661865,0.01385929016695448,0.014593502615496884,0.01845758524167518,0.019258669467474728,0.015471060622842129,0.01660160510110941,0.01288943286699983,0.013812791987907223,0.010035251179397279,0.011133435304142552,0.022391576462390997,0.02353155904983349
2019-11-19,0.013890639157046542,0.017345798845490812,0.007857817824150726,0.010248548657175246,0.013208046713018923,0.017301860131391684,0.013905075590487733,0.014523240977721603,0.018623846145410537,0.019398330449253376,0.015533720139637509,0.016625034640298565,0.01289646236532268,0.013804989964351774,0.010087875367325227,0.011099421234343675,0.022279834087601626,0.02342748383663364
2019-11-20,0.01391152100152299,0.017361562199817198,0.00787808997923516,0.010265450629327374,0.013208686715423074,0.017309937481472196,0.013999367504920182,0.014610745438809516,0.019428378496356768,0.020226950475158798,0.015636266114617152,0.016742294543097214,0.012869803141035254,0.013791424356075624,0.01007032788009609,0.0110935694457848,0.022186437634473713,0.023395654970861258
2019-11-21,0.013852905212877483,0.01721416947594882,0.007857154812998831,0.010267128067367704,0.012985488870911012,0.016994254482108243,0.014004996517492834,0.014606613061856785,0.019815902797806068,0.02066027017894764,0.015581554324017326,0.016629078741746683,0.012892982504044605,0.013818084577524675,0.010189608044745035,0.011104701080838685,0.022219575764996564,0.02341462787294717
2019-11-22,0.013707996002801473,0.017182951043489533,0.007800388327961673,0.01008249465065305,0.013008845624145655,0.017020569171793953,0.014128502018431585,0.014746038603779047,0.019728860239804004,0.020475643931840426,0.015610948801565404,0.01663995435912494,0.012840856307739375,0.013778467573647198,0.010133563155580706,0.010982423242240786,0.022180292472213113,0.023376368646850693
2019-11-25,0.0137063033428213,0.017154576001074832,0.007914267666040212,0.010042281295397618,0.013114298181409054,0.01705802801974539,0.014027382155593454,0.014628092859855358,0.019787277788112727,0.020585262855057088,0.015619996428479437,0.0166698214934794,0.012849435629517828,0.013771033764898025,0.010283201163092668,0.011024962813458184,0.022072674906166937,0.02325232027081383
2019-11-26,0.013671883404685463,0.01710900434804896,0.007795181358981654,0.010020186175090056,0.013115576871556863,0.01705916922289158,0.013986606515189506,0.014620224495340388,0.01968180081594881,0.020474336284405054,0.015344812680997832,0.01630898828382596,0.012788777820303424,0.013704620783049638,0.010174579538467081,0.010970098684268993,0.0221544809745574,0.0233253558569293
2019-11-27,0.0136747786923023,0.01711905683512225,0.007735330442082797,0.010002074989895549,0.013080605849705156,0.017027813297346216,0.013982348489158974,0.014602541991419554,0.019689965267566407,0.02046448017096162,0.015365632984770814,0.01633410145679638,0.01275203790495849,0.013621398521678768,0.0101557852483929,0.010966622911502119,0.02215054958528925,0.023329257195774264
2019-12-02,0.013692880529507975,0.017103117882803113,0.007708926977917806,0.00999326475589733,0.013160993138555592,0.017071175390805212,0.013870264554630963,0.014578092911245724,0.019751980202947807,0.020513312810887196,0.015338002320773645,0.016327230008490783,0.012755135472629162,0.013684156527073334,0.010053553646249484,0.010882008621656376,0.022108742156790356,0.02338243205807162
2019-12-03,0.01350946758280395,0.016775180368265023,0.007705129791943119,0.009956543758335216,0.013108958512146522,0.01678548347778275,0.013888080900510412,0.014562404306656495,0.01976577779011201,0.020536368086339293,0.015384346461799479,0.016351409967541683,0.012780216641474567,0.013687866725275041,0.010045952867214597,0.01086042946383192,0.022196572426259317,0.02353264372297783
2019-12-04,0.013509706511400259,0.016783010477673145,0.00755582545126832,0.009846796199772561,0.012642873604290944,0.016588905069126813,0.013899390606998593,0.014583410251662668,0.019664852830682575,0.020434163586109753,0.015390406729678464,0.01636116432050401,0.012790079365412694,0.013725227230272918,0.009978425916676336,0.010801602580035811,0.02205107688832033,0.0234252244495873
2019-12-05,0.01330711743484746,0.016358938062400907,0.007570990146121645,0.009717456258128306,0.012393717388782624,0.016047102845375773,0.013889464999117852,0.014580278501060332,0.019692074823375427,0.020444678749036136,0.015595448115137417,0.01654320878794197,0.01278270122845486,0.013696081783495701,0.009928132274386875,0.010801247380726466,0.02204400694357286,0.023337253803881148
