Date,Corn_alpha,Corn_beta_SP500,Corn_beta_Oil,Corn_beta_USD,Corn_beta_Sector,Soybean_alpha,Soybean_beta_SP500,Soybean_beta_Oil,Soybean_beta_USD,Soybean_beta_Sector,Wheat_alpha,Wheat_beta_SP500,Wheat_beta_Oil,Wheat_beta_USD,Wheat_beta_Sector,Cotton_alpha,Cotton_beta_SP500,Cotton_beta_Oil,Cotton_beta_USD,Cotton_beta_Sector,Coffee_alpha,Coffee_beta_SP500,Coffee_beta_Oil,Coffee_beta_USD,Coffee_beta_Sector,Oats_alpha,Oats_beta_SP500,Oats_beta_Oil,Oats_beta_USD,Oats_beta_Sector,Sugar_alpha,Sugar_beta_SP500,Sugar_beta_Oil,Sugar_beta_USD,Sugar_beta_Sector,Soybean_Oil_alpha,Soybean_Oil_beta_SP500,Soybean_Oil_beta_Oil,Soybean_Oil_beta_USD,Soybean_Oil_beta_Sector,Lumber_alpha,Lumber_beta_SP500,Lumber_beta_Oil,Lumber_beta_USD,Lumber_beta_Sector
2020-03-09,-0.0006762391541920188,-0.07680738657340631,-0.055891560156976716,0.23636262632816704,1.1245748551253343,0.00021547625861426342,0.0479759630828872,0.023347240762187662,-0.29605282875575206,0.4770841649691165,-0.0006148286048662321,-0.11235797642622002,0.0031607631098150126,-0.3621808737463094,0.7884924131370799,0.0006757201050331715,0.39878199867353026,0.010777296306722597,-0.3017417726901455,0.4697447421556508,0.002051477342362522,-0.23880781396862993,0.10454721383590874,-0.6425493714298713,0.4131540190946042,-0.0006525252249622872,0.08984192227838003,-0.05386739245757406,0.2368608479090631,0.8924431670334972,0.0011837954985119046,-0.0621016984913606,0.06322287624436301,1.3618676248843748,0.19214519446511288,-1.122564905514996e-05,0.17071675828064342,0.07388764792931768,0.3961917728939287,0.4375002984955468,0.0003156584937565647,0.7436590551798431,0.02793997306584367,-0.11666466171761397,0.039084474376424955
2020-03-10,-0.0006730465920649488,-0.0670646756461992,-0.058019172746015445,0.31801077600186156,1.1275703017899115,0.0002814674466986855,0.046391987830091755,0.025645179950643474,-0.2889696928064009,0.47318039125071665,-0.0005748580074447741,-0.10147793450648494,0.002049011742033301,-0.26467402830973896,0.787520139167692,0.00049258155770513,0.38275399515922404,0.00934045349414496,-0.49754908225532857,0.46888278951703005,0.002606681185729237,-0.18329081730155142,0.11221628832939179,-0.1160413099642218,0.34759371778647236,-0.0003607120908805042,0.09898329096549865,-0.04691354231848647,0.3903656867446942,0.8738260444962533,0.0010528419494302856,-0.0970708102917706,0.06730125857654155,1.0320482138514924,0.1870364336408364,-0.0001400641319407105,0.14605153738898666,0.0756604445587769,0.1536185592564996,0.4359450620009573,3.724172634596e-05,0.7359762709877776,0.021218904743548817,-0.2591958578422221,0.056266626781920126
2020-03-11,-0.0007560358827110548,-0.0625513088658865,-0.05767981218333251,0.2969801227633019,1.111250025456367,0.0002943122917414805,0.03272183399943348,0.027244704198944297,-0.2699247943130797,0.46480829962748993,-0.0006295511434677131,-0.06281543074419105,-0.002289521492927068,-0.3210586701184605,0.8058843478148293,0.0006995835991429471,0.3104727352175879,0.017941976500906166,-0.37242026513473137,0.43336922889063223,0.0023633866104825277,-0.11409129509600083,0.10654061736647245,-0.23882107763245108,0.3307418481773393,-0.0001861358860580438,0.06750516087591175,-0.044794978463346055,0.4583053657951446,0.8943156931519707,0.0007602689174633131,-0.013716735025615864,0.060578962447126246,0.8813055310377522,0.1660873734121373,-2.7518348726808874e-05,0.11825901249463695,0.07814289975635832,0.2065033027299724,0.44034473956134945,-0.0001734128483317847,0.7556352144023981,0.020583095997025166,-0.31998325905326014,0.02160211271974266
2020-03-12,-0.0007909861677937122,-0.05521734922704995,-0.058654258275026,0.2701835202698173,1.1147649334140444,0.0002740621572545949,0.012611622732189992,0.029266965339092035,-0.23512615130381148,0.4639059925175615,-0.0005534439909523031,-0.08549232646265097,0.00046006966183197336,-0.2478796542847274,0.7975809180737199,0.0007590334633528104,0.2539959879092415,0.024398391917761122,-0.23444144356827076,0.41770048410057037,0.002369859866636706,-0.018583537747931256,0.09635364517927206,-0.4368154184102841,0.3456046052578516,-0.0005239813933913167,-0.05428139125971648,-0.033894491386025884,0.594818759504986,0.9102184350823035,0.000561720476050383,0.1920634221629519,0.03959092123474918,0.39146644065201264,0.18123713732235697,-0.00017437614693091306,0.17545663412376966,0.07178051134120023,0.03901314740842904,0.4541306110127943,0.0002099717516401066,0.6729576389611286,0.03060860773163855,-0.0204121300077158,-0.01086848330337585
2020-03-13,-0.0007765064301994985,-0.04943165653594064,-0.059971333392803416,0.2834189884267217,1.1096654607792542,0.0001533577541754604,-0.02230685905617325,0.04010827596327354,-0.3427195423382881,0.4853719206841617,-0.00030014569755054525,-0.05225154128145771,-0.017704658531915274,-0.06191834883864111,0.7972604146159784,0.0006915448082743482,0.23683323683586835,0.03010663242150146,-0.29225928924204714,0.4290472277830926,0.002076741004761356,-0.06693499426701652,0.11627312238275693,-0.6480747022328222,0.37953798041475917,-0.0005348342421563231,-0.1324183897614453,-0.023057745391052407,0.5046248496157294,0.9862193949157757,0.0005011136080182295,0.14772551773728063,0.048887248362021615,0.3080096300816113,0.21676652907661345,-0.00037377994345024916,0.1276227736638282,0.08809752746161693,-0.12398464030580653,0.4843518480142513,4.1644292952712974e-05,0.605979977174787,0.0482981190008746,-0.1908782293219503,0.038335248363157284
2020-03-16,-0.0007203573587724827,-0.04440092720812083,-0.05747698875092747,0.24956788321155815,1.1080007777305438,8.103613556765968e-06,0.014715413463433899,0.03288665434921804,-0.3126420146118328,0.5033163950450812,-0.0004584297559786407,-0.0671335083296418,-0.0251945229076235,0.03222708436444749,0.8130349618444281,0.0007718276102670516,0.20180083988022401,0.03494616009948601,-0.2926286447338756,0.4037499012521437,0.0019629924761374864,-0.027989363935485227,0.1102832325425362,-0.6349318686164042,0.39974229692190355,-0.0007611650770372414,-0.10381972457419981,-0.03426625367217951,0.5847966858629425,1.0154158625196286,0.0005781193592879325,0.1986953720179313,0.05150512269579979,0.21216116622401543,0.22798725856003837,-0.00035540389483991756,0.16130272665421153,0.08843192597304685,-0.17153613434295714,0.4929873788329401,0.0004895127842813688,0.5534445501663154,0.07020443178174525,-0.35540151761735167,-0.013883718751492203
2020-03-17,-0.0008885783853634839,-0.08517648209104103,-0.03579294416644717,0.04659795243062753,1.1581572935016373,0.00022066263130004717,0.047247748455205074,0.019852975178720984,-0.2000728260077578,0.4561712037808704,-0.0005372140605541423,-0.050701067158030945,-0.03973872486901613,0.18517812576536383,0.7971264985858922,0.0006676589372034488,0.17758943013724318,0.04780934393030374,-0.41176637501559177,0.4365025973013758,0.00211838943160952,-0.006910744598099108,0.10312908106237131,-0.5776913417695309,0.3661858055872731,-0.0008702144802453233,-0.12872272985794603,-0.022311794823217955,0.4741453196823065,1.0519748600688312,0.000523887139557505,0.16331632242729188,0.07453435877899725,-0.009456299382945593,0.2692044672859727,-0.00015657980118466652,0.19282246681454823,0.07514162892158666,-0.057581263804150094,0.4441512452628944,0.00036288187719097633,0.46438765584871833,0.12984144080313775,-0.9346963398762879,0.08844431458570523
2020-03-18,-0.0006571861996719154,-0.050238511320913365,0.012826350508493928,-0.3140275960076514,1.0058780758769816,0.00019524784343433427,0.03790160983501634,0.0017394582986915712,-0.0598369759993007,0.49210849097477366,-0.0005503881311415808,-0.056470674362626226,-0.05027667403276778,0.2664652591094657,0.8197733367130021,0.0007070954580127266,0.17409076521166506,0.04021732730375127,-0.3526128965735352,0.45150239316531987,0.0016895778688928876,-0.06527172310867622,-0.006724657698964576,0.2780268947984097,0.5859627225115237,-0.0009259489906210511,-0.1255155320176236,-0.015192079364783312,0.4176826046926536,1.039935696484294,0.00044981371313399844,0.15675512349524415,0.06310236006042935,0.07933379195570406,0.29733202109272605,-0.00026354790763708484,0.17690619869348292,0.044224200521159204,0.18449080546312052,0.5112589850726814,0.0003069158052044897,0.4341488193295068,0.06794325054797619,-0.4534617417323858,0.21616610596014763
2020-03-19,-0.00040713371811076807,-0.07639147106666141,0.030031139518312395,-0.1865111507565993,1.0253001944578688,0.0003362595366428439,0.020434761311106053,0.013001639584574159,0.031221408073341395,0.5043903808532397,-0.0003301351993255278,-0.11491651105940347,-0.013713633427481803,0.618524276801202,0.8507525597093988,0.00026470591914438534,0.24098900880883692,0.004106422813231337,-0.6693978276732278,0.3517859753457929,0.0018487899778180349,-0.09932397473343219,0.013797287225274322,0.4712180044715415,0.6110105569330468,-0.0008906010013323958,-0.13026726779243092,-0.012268276337001402,0.44206600553500297,1.0441486358911143,0.00030209924465975736,0.1939379397040509,0.0417660690072475,-0.12843026441777455,0.2610098899154501,-0.00021262172410207346,0.1808099400594758,0.04231886284921177,0.1507332650151682,0.5097843053842125,0.0007186546319123913,0.3821107989591238,0.10161654315340704,-0.17965263555515948,0.25610813696916657
2020-03-20,-0.0004468854685455798,-0.06738429534845691,0.04050389623368084,-0.2039934080295497,0.9616415479081831,0.0002846455305034666,0.014924148298642775,-0.0061900619863683145,0.06717453183679653,0.5545476479598564,-0.000351237506066541,-0.11016909251757462,-0.007024736624314857,0.6037184851683037,0.8167669984266456,0.00026103871877229115,0.2464245175465104,0.018205888803298664,-0.6868851635339541,0.29158329880228784,0.0017169814522859496,-0.11312486171335576,-0.031085298576929623,0.5595914663642108,0.7293217296615673,-0.0009190179200836574,-0.1231705485844671,-0.00019518213111588759,0.4192937985338975,0.9867032028488015,0.000378148624418822,0.17741550353698904,0.001688283489151933,-0.05520224378295123,0.4176864054034015,-0.00017560974012988378,0.17242231817223796,0.024446000214510242,0.18533754312689693,0.5878050139387174,0.00037936468827154797,0.3788570803807117,0.06526014475456716,-0.11239215232972671,0.3070132310718205
2020-03-23,-0.0006209340505947157,-0.0415100994327658,0.027502687226039057,-0.182011293827774,0.9336813227260833,0.0005843827842925762,-0.010160118559226244,0.009013993501914215,0.05298068333121457,0.5627135947170618,0.00015200199922379667,-0.15227978004542012,0.019178283860854472,0.5783817520677189,0.8253327584231807,-3.802878505151637e-05,0.2860797230252582,-0.002128043346828022,-0.6491339364582976,0.24460740135584091,0.0017058929300413144,-0.12871022354036732,-0.022990180885083974,0.5324331638678315,0.7416693439530007,-0.0009051583741624478,-0.14632232693528183,0.012490942817854447,0.38011433717957693,1.00187591181506,0.0005720726604710414,0.1635548298725365,0.009671474222966618,-0.05852791172868117,0.4263523090483855,-7.941662899098691e-05,0.15058709832298847,0.03688302538314535,0.15669093962868297,0.6003599357091637,0.00010905999441095172,0.3861635964835635,0.06068321611714611,-0.12903023689894044,0.3031498688857352
2020-03-24,-0.0005795451516256494,-0.03158905709915,0.02499330751094872,-0.2062455795126509,0.9317656860371294,0.00038572650817059976,-0.00839788497584907,0.012417131060326875,0.1018763011213869,0.504504092986687,0.00022800710301138497,-0.14182197450189202,0.015723150605763115,0.5438322299687605,0.8351852787199918,-0.0005085438901620079,0.2575277440384177,0.010330260871791043,-0.48257262974906584,0.15692226037902102,0.002158128485846608,-0.06522427370088389,-0.043284960443523576,0.32769797616044105,0.7906578652358239,-0.0007719722640397159,-0.13188116090283752,0.007033388627653134,0.32364040217957757,1.0266976331990545,0.0007046730296775595,0.1600449717771027,0.0070214240613390875,-0.0911599876473614,0.48223363720460705,-7.743471115062936e-05,0.15111918626635815,0.03675025214152587,0.15543302367253842,0.6002161849456953,-7.100164172670938e-05,0.334357044033614,0.07357252400189301,-0.009363331281351597,0.318432231584797
2020-03-25,-0.000670443455890612,-0.03238233007199684,0.0253222333608523,-0.18562615734622043,0.9247245066991564,0.0002640176948388631,-0.009641218282480993,0.013156999119862381,0.13828522100904025,0.49061178545327105,0.0005249368610935328,-0.1339229199352063,0.014413539236110653,0.4355458287556867,0.8504229986443128,-0.0004011620515791068,0.25804935664710127,0.010033545059452451,-0.49754772507332107,0.16328958753230025,0.0025081128204384323,-0.05960791423230406,-0.04491213492602067,0.22876672589931624,0.8151243433785555,-0.000854180356710567,-0.1342503985297062,0.008162023238246822,0.37832830858723415,1.0068912308865385,0.0006544576961706357,0.1604950499114428,0.0066175652024628336,-0.10456153285740363,0.4890457067880579,-0.00018072517883568028,0.15039229478615754,0.03681015599551837,0.16588846699397586,0.5989941882951093,-0.0003473009285061827,0.32950093846713513,0.0760233940518414,0.10953913856053499,0.27055641705246586
2020-03-26,-0.0006599099224636359,-0.006224439698934111,0.015478212485586207,-0.27631985987472657,0.8926625997841995,0.0003710559987155353,0.001124848687437758,0.010953363235868764,0.09223585519770176,0.48154096953280173,0.0005563377304571909,-0.1270987944023865,0.012358098693356403,0.40875325108153765,0.8438107939556231,-0.0005157638292701074,0.21576382892615698,0.0271987527580736,-0.3219536492793572,0.18450749792599141,0.002226477293465762,-0.11431655254685734,-0.02744693590096494,0.4559670122410294,0.8528363065957331,-0.000720171910921718,-0.12824105367475747,0.008308064252351671,0.3477555058173335,1.0032178204117272,0.0004446031082873577,0.14645610258723515,0.008210684222294736,-0.03970575310291565,0.5001639243106094,-0.0003971489969447693,0.15931570896212913,0.028463920947113218,0.14290196622249982,0.5914379659763604,0.00025561622111876475,0.357946307721119,0.07553211164017205,-0.036693313401019514,0.2571255537792707
2020-03-27,-0.0006013250670795447,-0.0052455353230769575,0.0153822668952122,-0.2955708991547497,0.8801287695094387,0.00044121364450184206,-0.00045519786153613764,0.011132846229688236,0.05519511905124762,0.47039821019036226,0.0006472602514027851,-0.13098012777482135,0.012848643388986471,0.35099380053052975,0.8304245052967703,-0.0004971503054678438,0.2269173028320287,0.02612874114777735,-0.2775081929890395,0.1649063312149729,0.0019486644620372504,-0.08328525818311577,-0.026540678508025894,0.6634416373581749,0.8076419346693899,-0.0006206277161292436,-0.14059244200208637,0.009248308689384215,0.2553875806087273,1.0049773551726449,0.0004280937093679854,0.150684734162148,0.007934008032316574,-0.015723708384013213,0.4954669758865501,-0.00016628578985696581,0.15601379378509664,0.029042116047141346,0.03098110886939858,0.5463050059358812,-4.791789867778438e-05,0.3451844520073424,0.07678658187948031,0.03381025166302436,0.3375890786551059
2020-03-30,-0.0007103022204716079,-0.007996048547495072,0.01662449232627644,-0.32350650732544206,0.887680640775637,0.000522070692500256,0.0031053852324552413,0.009394019679040367,0.08295283993365807,0.4647194628649707,0.0006072965672868603,-0.1263916317993515,0.011739484686770541,0.35791616291317874,0.8204362746125002,-0.0004856999992145888,0.21812043914059626,0.028983242643184047,-0.30774408460321206,0.18435559446021155,0.002149843140311423,-0.058728232457599915,-0.033671099124561434,0.7709022229067757,0.7452338014140131,-0.0005365059454670209,-0.1433248831898721,0.00936265370389402,0.26325856103679457,1.0131464212404317,0.00020447456283510996,0.12879418500134077,0.01766860122930725,-0.14115113427274223,0.5294948048887788,-0.00015536421423562833,0.15812186542208545,0.028310045325676755,0.04015643432264155,0.5416590041695908,-0.0004383047285162263,0.3131121179700196,0.09091427522433664,-0.1572680851374148,0.39371688048374603
2020-03-31,-0.0008427651346152095,-0.007860162728520375,0.012321108758664292,-0.30535144651199986,0.9016526004972505,0.0004979194593140132,0.001857212789549667,0.010732185802691044,0.08748363048963825,0.46445404637590015,0.0005349472806496482,-0.12507576940761228,0.007302608310870154,0.3681402818770593,0.829946278955269,-0.0004033217600801976,0.21792817697047612,0.030813295416696675,-0.3198712886332604,0.17971195536079157,0.00249939857749836,-0.060242295271811255,-0.02138204294326769,0.7165049793403503,0.7128196242134199,-0.0004270114591435589,-0.14529883331538906,0.015801815974970615,0.2484118384448707,0.998636916614376,-0.00025613370789316994,0.13918623311274617,-0.008745766820669371,-0.07905911688118973,0.5775453598627399,-0.00016470140323264552,0.15839961164687294,0.027612687013151158,0.04134912648958747,0.5430770783624198,-0.0015997700150477967,0.34292881929261776,0.021358312987647746,-0.0020050651702011313,0.5120916455924058
2020-04-01,-0.0006980602021664248,-0.004977028385513416,0.014762402500285333,-0.25220926461975046,0.8155741960753475,0.0005176080291386088,0.0014808767121881816,0.009633099950319916,0.07107175308589467,0.4991352560361686,0.000510154179268463,-0.12590041881097494,0.0059513564630787625,0.34459573936529275,0.8742672623959133,-0.000702424105550023,0.22584339229472591,0.02775782126069353,-0.4261662423418181,0.2823242418378319,0.0024231337150424043,-0.06119225471505202,-0.023325902470256312,0.6834881464583824,0.771117497177605,-0.00034374889692691995,-0.14499398741261627,0.01716213324515448,0.27824818524076467,0.953765154075682,-0.000426259680572685,0.1393810672223691,-0.010194859325203975,-0.11698050017915615,0.6221450874694717,-0.0001092780540672017,0.15827892975452235,0.02661534138384378,0.030091759236894902,0.5769347043958241,-0.001994510966342785,0.3450262310238643,0.017284729810864492,-0.10780236078949963,0.6460596968253606
